D122,relu,N00,-0.017777737370928325,N01,0.04083691072142622,N02,-0.03796565000372229,N03,0.07983399573298318,N04,-0.004049240420214446,N05,0.0928325768869872,B0,-3.866528798050798
D123,relu,N00,0.015024479846877683,N01,0.01204520293325022,N02,-0.048976617561465874,N03,0.0038096510443579625,N04,0.006997656150134263,N05,0.09227977861154751,B0,-2.3284276183211072
D124,relu,N00,0.004115652670190881,N01,-0.01656011121189436,N02,-0.020096253153723386,N03,0.004597437657531215,N04,0.024919680485325106,N05,0.06565944737883865,B0,-2.0768093939904286
D125,relu,N00,-0.046514901244823575,N01,-0.020860987220822025,N02,0.014658205010641684,N03,0.12093214875413144,N04,0.024272020245063423,N05,-0.023230344028551134,B0,-2.666146207450248
D126,relu,N00,0.00022826872068842452,N01,-0.020392908955014936,N02,-0.02169180774416606,N03,0.004943613538635408,N04,0.03695107468627648,N05,0.055035372744152086,B0,-2.1045317724567916
D127,relu,N00,0.011368720013860575,N01,-0.051789059921462585,N02,0.014800470185465753,N03,0.006368587396562911,N04,0.08164861001585821,N05,0.013417022200683077,B0,-2.29454554666399
D128,relu,N00,0.008686089133460943,N01,0.0166619539429142,N02,-0.030836319738731643,N03,0.016818958041255848,N04,0.013467157350249956,N05,0.08602785576347188,B0,-2.623188545443343
D129,relu,N00,-0.05434502444993455,N01,0.14575483851606824,N02,0.013210902420746627,N03,0.0038046439255493385,N04,-0.069610429887781,N05,0.004412353097272293,B0,0.021384963993681616
D130,relu,N00,0.018164613795648814,N01,0.024597248337814497,N02,-0.09875632558141997,N03,-0.022894868686210143,N04,-0.015901854830706573,N05,0.12855803116271894,B0,-2.0684248166833963
D131,relu,N00,-0.022935103277777574,N01,0.0016468540946902829,N02,0.005185539408290384,N03,0.07184716755145351,N04,0.014437301079890776,N05,0.01679436422807,B0,-2.236380570660669
D20,linear,D10,-0.10944583,D11,0.2651292,D12,0.077870324,D13,0.13008615,D14,0.0048746215,D15,0.049694676,D16,-0.028071558,D17,0.13760112,D18,0.12131087,D19,0.09863021,D110,0.009380666,D111,-0.014158582,D112,0.0141450735,D113,0.03876635,D114,0.07134826,D115,-0.045884516,D116,-0.20276038,D117,-0.27022257,D118,0.1526605,D119,0.0036743493,D120,0.1471213,D121,-0.015362621,D122,0.06664139,D123,-0.0040304144,D124,0.025791084,D125,0.100851394,D126,0.030741367,D127,0.004195004,D128,0.022918677,D129,-0.07285341,D130,-0.029758979,D131,0.095285974,N00,0.22938296732747201,N01,-0.003675957205839294,N02,-0.0038705377641215614,N03,0.8804256242649875,N04,-0.0018022258474985682,N05,-0.004708882678725104,B1,2.4246087054146948
D21,linear,D10,0.019453716,D11,0.003071248,D12,-0.14207183,D13,0.15591027,D14,-0.08409936,D15,0.110363655,D16,0.1354315,D17,-0.031112127,D18,-0.0013011827,D19,0.04506583,D110,-0.020773156,D111,0.100911334,D112,0.26144797,D113,0.098803416,D114,0.046576705,D115,0.10823417,D116,-0.026366934,D117,-0.109182976,D118,0.19340692,D119,0.008981166,D120,0.021218553,D121,-0.019686162,D122,-0.027248885,D123,0.014084301,D124,0.07505935,D125,0.040991686,D126,0.07442068,D127,0.12959926,D128,0.019209966,D129,0.2840338,D130,-0.021553641,D131,0.040633626,N00,-0.002326297191251155,N01,0.2314599901012799,N02,-0.00421783051743914,N03,-0.006072756576868615,N04,0.9158107601193759,N05,-0.008900146254223805,B1,2.0567450365566913
D22,linear,D10,0.023154542,D11,-0.02656535,D12,0.07529933,D13,0.105905466,D14,0.003715543,D15,-0.004556572,D16,-0.03652329,D17,-0.023695014,D18,0.0088590775,D19,0.037454277,D110,-0.24281852,D111,0.060060296,D112,-0.012111545,D113,0.035676792,D114,0.06762599,D115,0.16023608,D116,0.00521203,D117,-0.38839868,D118,-0.071733624,D119,-0.083034344,D120,0.16305514,D121,0.2894792,D122,0.09164535,D123,0.12557839,D124,0.094163835,D125,-0.00013254315,D126,0.08607657,D127,0.006871135,D128,0.112492815,D129,0.057416867,D130,0.12989266,D131,0.03442318,N00,-0.0032042890075405102,N01,-0.004758469922900483,N02,0.22786822455546316,N03,-0.006912372644865992,N04,-0.0032575177586181077,N05,0.8943955275521632,B1,2.3687126095505455
